"Distance","Diameter","RAS_R","RAS_A","RAS_S"
11.0167,1.27629,24.3022,18.4886,-7.11382
11.0858,1.25941,24.2907,18.5567,-7.11472
11.0904,1.25847,24.2907,18.5613,-7.11457
11.0945,1.25737,24.2909,18.5653,-7.11427
11.129,1.24767,24.2881,18.5997,-7.1156
11.1502,1.24187,24.2855,18.6208,-7.11602
11.1605,1.23858,24.2849,18.6311,-7.11633
11.2078,1.22413,24.2808,18.6782,-7.11641
11.2598,1.20863,24.2704,18.7289,-7.12122
11.2999,1.19894,24.2612,18.7674,-7.1272
11.3461,1.18683,24.2529,18.8124,-7.13373
11.3923,1.17475,24.2433,18.857,-7.1412
11.3935,1.17439,24.243,18.8581,-7.14142
11.4423,1.15956,24.2346,18.9059,-7.14715
11.4861,1.14909,24.2282,18.9486,-7.15395
11.487,1.14889,24.228,18.9495,-7.15406
11.5309,1.13851,24.2193,18.9918,-7.16229
11.5433,1.13523,24.2158,19.0034,-7.16464
11.5685,1.12887,24.2098,19.0273,-7.17007
11.5822,1.1254,24.2079,19.0406,-7.17277
11.6159,1.11686,24.2023,19.0733,-7.17839
11.6592,1.1055,24.1966,19.1157,-7.18525
11.6739,1.10208,24.195,19.13,-7.18812
11.7071,1.09586,24.1911,19.1624,-7.19431
11.7072,1.09585,24.1911,19.1625,-7.19433
