"Distance","Diameter","RAS_R","RAS_A","RAS_S"
15.8219,1.24047,1.1568,18.7812,-30.4855
15.8336,1.24513,1.1456,18.7834,-30.4828
15.8897,1.26825,1.09302,18.7979,-30.4695
15.9541,1.3011,1.03426,18.8174,-30.4516
15.9735,1.31117,1.01692,18.8233,-30.4453
16.0413,1.3467,0.957525,18.8511,-30.4284
16.0564,1.35401,0.943201,18.8551,-30.4254
16.1137,1.37927,0.888427,18.8615,-30.4098
16.1176,1.38093,0.884831,18.8623,-30.4086
16.1457,1.39166,0.858375,18.8692,-30.402
16.1578,1.39645,0.846848,18.8718,-30.3994
16.1735,1.40281,0.832284,18.8766,-30.3961
16.2022,1.41348,0.806128,18.8858,-30.3887
16.21,1.41614,0.798914,18.8881,-30.387
16.3571,1.48128,0.662778,18.926,-30.3459
16.3903,1.49711,0.63226,18.9342,-30.336
16.4015,1.50201,0.622105,18.9369,-30.3321
16.4042,1.50267,0.619557,18.9376,-30.3314
16.4048,1.50278,0.619014,18.9377,-30.3313
16.4302,1.50649,0.59454,18.9429,-30.3265
16.4524,1.50933,0.573044,18.9473,-30.3232
16.48,1.51248,0.545843,18.9504,-30.3196
16.5027,1.5132,0.524191,18.9556,-30.3156
16.5983,1.51144,0.435448,18.9868,-30.2986
16.6281,1.51296,0.40798,18.9977,-30.2947
16.66,1.51441,0.378309,19.0091,-30.292
16.7031,1.51523,0.338789,19.0253,-30.2859
16.7209,1.51504,0.322852,19.0321,-30.2821
16.7631,1.51349,0.284862,19.0489,-30.2744
16.7732,1.51327,0.275957,19.0534,-30.2731
16.8157,1.50964,0.235232,19.0624,-30.2647
16.9382,1.49726,0.127476,19.1151,-30.2399
16.9469,1.49678,0.119433,19.1182,-30.2385
17.0125,1.49214,0.0588139,19.1381,-30.2234
17.0745,1.48551,0.00518623,19.1654,-30.2085
17.1342,1.47833,-0.0483005,19.1854,-30.1911
17.1546,1.4763,-0.066879,19.1922,-30.186
17.1546,1.4763,-0.0668965,19.1922,-30.186
17.1557,1.47616,-0.0679718,19.1924,-30.1857
17.2049,1.46825,-0.113335,19.2055,-30.1722
17.2144,1.46631,-0.12192,19.2082,-30.169
17.2315,1.46211,-0.136665,19.2148,-30.1633
17.2486,1.45786,-0.151509,19.2212,-30.1579
17.2497,1.45752,-0.152467,19.2216,-30.1574
17.3507,1.4345,-0.239759,19.2589,-30.1229
17.4275,1.41623,-0.305755,19.2875,-30.0962
17.474,1.40702,-0.344401,19.3046,-30.0768
17.5162,1.39942,-0.381282,19.3164,-30.0599
17.5337,1.39691,-0.396827,19.3209,-30.0531
17.5376,1.39635,-0.400224,19.3219,-30.0518
17.542,1.39545,-0.404073,19.3233,-30.05
17.6017,1.38559,-0.453872,19.3447,-30.0251
17.603,1.38534,-0.454966,19.345,-30.0244
17.6432,1.37783,-0.488056,19.3564,-30.0045
17.6685,1.37204,-0.510331,19.3593,-29.993
17.7702,1.35522,-0.59348,19.3874,-29.9415
17.7704,1.35521,-0.593629,19.3875,-29.9414
17.8186,1.35115,-0.630664,19.4023,-29.9143
17.8757,1.35125,-0.673955,19.4178,-29.8805
17.8873,1.3511,-0.683328,19.4201,-29.8742
17.8881,1.35099,-0.683969,19.4203,-29.8736
18.0134,1.33609,-0.774364,19.4668,-29.8005
18.0957,1.33676,-0.83446,19.4837,-29.7468
18.1164,1.33777,-0.848693,19.4885,-29.7325
18.128,1.33851,-0.857008,19.4902,-29.7247
18.1634,1.34096,-0.882519,19.4994,-29.7018
18.1843,1.34183,-0.897165,19.5054,-29.6882
18.2032,1.34243,-0.91122,19.5107,-29.6768
18.3445,1.35998,-1.00952,19.5501,-29.5833
18.3446,1.36,-1.00957,19.5502,-29.5832
18.3665,1.36471,-1.02353,19.5569,-29.5676
18.3948,1.37104,-1.04219,19.5656,-29.5483
18.4478,1.38323,-1.07976,19.5802,-29.5139
18.4518,1.38388,-1.08234,19.5815,-29.5111
18.4895,1.39103,-1.10761,19.5926,-29.4854
18.5413,1.40592,-1.14292,19.6044,-29.4494
