"Distance","Diameter","RAS_R","RAS_A","RAS_S"
11.9946,2.10366,2.368,-4.90984,-35.8122
12.0197,2.11189,2.36079,-4.89272,-35.829
12.0392,2.11814,2.35559,-4.87809,-35.841
12.0631,2.12662,2.34935,-4.86074,-35.856
12.0639,2.12691,2.34914,-4.8601,-35.8566
12.148,2.14794,2.32467,-4.79521,-35.9042
12.1626,2.1522,2.3202,-4.78402,-35.9123
12.1867,2.15936,2.3121,-4.76607,-35.9262
12.196,2.16204,2.3091,-4.759,-35.9314
12.2082,2.1653,2.30497,-4.74936,-35.9376
12.2604,2.1808,2.28793,-4.70885,-35.9659
12.2663,2.18265,2.28614,-4.70419,-35.9691
12.2836,2.18761,2.28117,-4.69049,-35.9783
12.313,2.19473,2.27138,-4.66743,-35.9938
12.3576,2.20581,2.25789,-4.63021,-36.0144
12.3682,2.20842,2.255,-4.62101,-36.0188
12.3902,2.21347,2.24932,-4.60361,-36.0309
12.415,2.21782,2.24174,-4.58473,-36.0452
12.4306,2.22036,2.23747,-4.5732,-36.0546
12.467,2.22598,2.22683,-4.54682,-36.0774
12.4793,2.22745,2.22368,-4.53754,-36.0849
12.4794,2.22745,2.22366,-4.53748,-36.0849
12.5085,2.22993,2.21536,-4.5163,-36.1031
12.5438,2.23271,2.2061,-4.48946,-36.124
12.601,2.23825,2.18925,-4.44625,-36.1575
12.6596,2.24452,2.17223,-4.39923,-36.1882
12.6692,2.24465,2.16968,-4.39213,-36.1941
12.6872,2.24466,2.16523,-4.37871,-36.2052
12.6912,2.24457,2.16421,-4.3757,-36.2076
12.716,2.24248,2.15677,-4.3569,-36.2219
12.7511,2.23802,2.14795,-4.32933,-36.2419
12.7861,2.23163,2.13844,-4.30271,-36.2624
12.7863,2.23161,2.13841,-4.30255,-36.2625
12.7888,2.23125,2.13784,-4.30025,-36.2634
12.8103,2.22738,2.13367,-4.28056,-36.271
