Distance,Diameter
41.0782,1.76465
41.0785,1.7646
41.0922,1.76281
41.174,1.75634
41.1777,1.75617
41.2294,1.75431
41.2409,1.75402
41.2486,1.7537
41.2608,1.75307
41.2674,1.75251
41.3132,1.74879
41.3162,1.74864
41.3313,1.74767
41.3792,1.74437
41.4388,1.74307
41.4403,1.74301
41.5023,1.74052
41.5044,1.74045
41.5496,1.73858
41.6009,1.73866
41.6021,1.73866
41.6407,1.73843
41.6439,1.73841
41.6631,1.73837
41.6762,1.73803
41.7171,1.73671
41.7442,1.73632
41.771,1.73621
41.7793,1.73619
41.8475,1.73899
41.8495,1.73912
41.8982,1.74203
41.9298,1.74366
41.9478,1.74444
41.9479,1.74445
41.9562,1.74479
41.9921,1.7465
42.0519,1.75133
42.0608,1.75227
42.0677,1.75289
42.0731,1.75325
42.1161,1.75478
42.1389,1.7561
42.1664,1.75725
42.1898,1.75798
42.2187,1.75958
42.2308,1.76008
42.2495,1.76067
42.2554,1.76091
42.2869,1.76221
42.3247,1.76403
42.3379,1.76469
42.3379,1.76469
42.355,1.76545
42.3551,1.76546
42.3748,1.76664
42.3851,1.76698
42.3853,1.76698
42.3882,1.76692
42.4431,1.76304
42.5162,1.76102
42.5164,1.76101
42.5339,1.75909
42.5695,1.75173
42.5714,1.75122
42.59,1.74535
42.6024,1.74069
42.6404,1.72507
42.6464,1.72276
42.6784,1.67799
