Distance,Diameter,Radius,,Text File Input
65.2168,1.11577,0.557885,,65.2168 0.557885 0
65.217,1.11584,0.55792,,65.217 0.55792 0
65.2321,1.12009,0.560045,,65.2321 0.560045 0
65.2324,1.12017,0.560085,,65.2324 0.560085 0
65.2496,1.12488,0.56244,,65.2496 0.56244 0
65.2497,1.12493,0.562465,,65.2497 0.562465 0
65.2711,1.13074,0.56537,,65.2711 0.56537 0
65.2768,1.13181,0.565905,,65.2768 0.565905 0
65.2884,1.13373,0.566865,,65.2884 0.566865 0
65.296,1.13522,0.56761,,65.296 0.56761 0
65.3146,1.13871,0.569355,,65.3146 0.569355 0
65.3231,1.14013,0.570065,,65.3231 0.570065 0
65.3257,1.14053,0.570265,,65.3257 0.570265 0
65.3391,1.14254,0.57127,,65.3391 0.57127 0
65.3461,1.14385,0.571925,,65.3461 0.571925 0
65.3514,1.14468,0.57234,,65.3514 0.57234 0
65.3514,1.14469,0.572345,,65.3514 0.572345 0
65.3584,1.1455,0.57275,,65.3584 0.57275 0
65.3584,1.14551,0.572755,,65.3584 0.572755 0
65.3765,1.14753,0.573765,,65.3765 0.573765 0
65.3765,1.14753,0.573765,,65.3765 0.573765 0
65.3825,1.14805,0.574025,,65.3825 0.574025 0
65.3826,1.14807,0.574035,,65.3826 0.574035 0
65.3947,1.14938,0.57469,,65.3947 0.57469 0
65.4192,1.1524,0.5762,,65.4192 0.5762 0
65.4319,1.15367,0.576835,,65.4319 0.576835 0
65.4322,1.15369,0.576845,,65.4322 0.576845 0
65.4419,1.15455,0.577275,,65.4419 0.577275 0
65.4423,1.15458,0.57729,,65.4423 0.57729 0
65.457,1.15494,0.57747,,65.457 0.57747 0
65.4695,1.15508,0.57754,,65.4695 0.57754 0
65.4993,1.15569,0.577845,,65.4993 0.577845 0
65.5636,1.16298,0.58149,,65.5636 0.58149 0
65.5676,1.16358,0.58179,,65.5676 0.58179 0
65.5877,1.1665,0.58325,,65.5877 0.58325 0
65.5883,1.16658,0.58329,,65.5883 0.58329 0
65.5981,1.16725,0.583625,,65.5981 0.583625 0
65.599,1.1673,0.58365,,65.599 0.58365 0
65.6125,1.1676,0.5838,,65.6125 0.5838 0
65.6538,1.16783,0.583915,,65.6538 0.583915 0
65.6538,1.16783,0.583915,,65.6538 0.583915 0
65.6566,1.16791,0.583955,,65.6566 0.583955 0
65.6907,1.16901,0.584505,,65.6907 0.584505 0
65.7012,1.16926,0.58463,,65.7012 0.58463 0
65.7031,1.16925,0.584625,,65.7031 0.584625 0
65.7038,1.1692,0.5846,,65.7038 0.5846 0
65.7068,1.16898,0.58449,,65.7068 0.58449 0
65.7125,1.16861,0.584305,,65.7125 0.584305 0
65.7366,1.16636,0.58318,,65.7366 0.58318 0
65.7535,1.16537,0.582685,,65.7535 0.582685 0
65.8207,1.16125,0.580625,,65.8207 0.580625 0
65.8421,1.16067,0.580335,,65.8421 0.580335 0
65.8471,1.16029,0.580145,,65.8471 0.580145 0
65.8722,1.15834,0.57917,,65.8722 0.57917 0
65.8734,1.15817,0.579085,,65.8734 0.579085 0
65.8974,1.15457,0.577285,,65.8974 0.577285 0
65.8978,1.1545,0.57725,,65.8978 0.57725 0
65.9379,1.15008,0.57504,,65.9379 0.57504 0
65.9394,1.14988,0.57494,,65.9394 0.57494 0
65.947,1.14875,0.574375,,65.947 0.574375 0
65.9616,1.1466,0.5733,,65.9616 0.5733 0
65.9738,1.14432,0.57216,,65.9738 0.57216 0
65.9878,1.14144,0.57072,,65.9878 0.57072 0
65.9879,1.14142,0.57071,,65.9879 0.57071 0
65.9965,1.13975,0.569875,,65.9965 0.569875 0
66.0003,1.13885,0.569425,,66.0003 0.569425 0
66.0211,1.13424,0.56712,,66.0211 0.56712 0
66.037,1.13121,0.565605,,66.037 0.565605 0
66.0523,1.1287,0.56435,,66.0523 0.56435 0
66.0688,1.12623,0.563115,,66.0688 0.563115 0
66.0691,1.12618,0.56309,,66.0691 0.56309 0
66.0957,1.121,0.5605,,66.0957 0.5605 0
66.1077,1.11886,0.55943,,66.1077 0.55943 0
66.1081,1.11879,0.559395,,66.1081 0.559395 0
66.1336,1.11254,0.55627,,66.1336 0.55627 0
66.1367,1.11178,0.55589,,66.1367 0.55589 0
66.1433,1.10992,0.55496,,66.1433 0.55496 0
66.1666,1.10362,0.55181,,66.1666 0.55181 0
66.1781,1.10054,0.55027,,66.1781 0.55027 0
66.1844,1.09865,0.549325,,66.1844 0.549325 0
66.1998,1.0942,0.5471,,66.1998 0.5471 0
66.2076,1.09174,0.54587,,66.2076 0.54587 0
66.2127,1.09006,0.54503,,66.2127 0.54503 0
66.2505,1.07837,0.539185,,66.2505 0.539185 0
66.2517,1.07801,0.539005,,66.2517 0.539005 0
66.2518,1.07798,0.53899,,66.2518 0.53899 0
66.2636,1.07396,0.53698,,66.2636 0.53698 0
66.2925,1.06458,0.53229,,66.2925 0.53229 0
66.3198,1.05625,0.528125,,66.3198 0.528125 0
66.3307,1.05313,0.526565,,66.3307 0.526565 0
66.3688,1.04311,0.521555,,66.3688 0.521555 0
66.3769,1.04118,0.52059,,66.3769 0.52059 0
66.4208,1.03277,0.516385,,66.4208 0.516385 0
66.4208,1.03276,0.51638,,66.4208 0.51638 0
66.423,1.03239,0.516195,,66.423 0.516195 0
66.4339,1.02983,0.514915,,66.4339 0.514915 0
66.4341,1.02979,0.514895,,66.4341 0.514895 0
66.4426,1.0276,0.5138,,66.4426 0.5138 0
66.4668,1.02154,0.51077,,66.4668 0.51077 0
66.5123,1.01245,0.506225,,66.5123 0.506225 0
66.5156,1.01185,0.505925,,66.5156 0.505925 0
66.5224,1.0106,0.5053,,66.5224 0.5053 0
66.5405,1.00702,0.50351,,66.5405 0.50351 0
66.5705,1.00244,0.50122,,66.5705 0.50122 0
66.5818,1.00084,0.50042,,66.5818 0.50042 0
66.5901,0.99929,0.499645,,66.5901 0.499645 0
66.6595,0.990929,0.4954645,,66.6595 0.4954645 0
66.674,0.989245,0.4946225,,66.674 0.4946225 0
66.6999,0.986383,0.4931915,,66.6999 0.4931915 0
66.7069,0.985149,0.4925745,,66.7069 0.4925745 0
66.715,0.983574,0.491787,,66.715 0.491787 0
66.7293,0.980859,0.4904295,,66.7293 0.4904295 0
66.7357,0.979595,0.4897975,,66.7357 0.4897975 0
66.7655,0.973629,0.4868145,,66.7655 0.4868145 0
66.7877,0.969944,0.484972,,66.7877 0.484972 0
66.7971,0.968642,0.484321,,66.7971 0.484321 0
66.8003,0.96822,0.48411,,66.8003 0.48411 0
66.8073,0.96728,0.48364,,66.8073 0.48364 0
66.8269,0.96302,0.48151,,66.8269 0.48151 0
66.845,0.959152,0.479576,,66.845 0.479576 0
66.873,0.952491,0.4762455,,66.873 0.4762455 0
66.8842,0.949914,0.474957,,66.8842 0.474957 0
66.8982,0.946274,0.473137,,66.8982 0.473137 0
66.9182,0.941087,0.4705435,,66.9182 0.4705435 0
66.9771,0.930581,0.4652905,,66.9771 0.4652905 0
67.0058,0.928658,0.464329,,67.0058 0.464329 0
67.0137,0.928099,0.4640495,,67.0137 0.4640495 0
67.0189,0.927685,0.4638425,,67.0189 0.4638425 0
67.0484,0.92606,0.46303,,67.0484 0.46303 0
67.0563,0.925536,0.462768,,67.0563 0.462768 0
67.0584,0.92538,0.46269,,67.0584 0.46269 0
67.0707,0.924348,0.462174,,67.0707 0.462174 0
67.0896,0.922467,0.4612335,,67.0896 0.4612335 0
67.1002,0.921221,0.4606105,,67.1002 0.4606105 0
67.1291,0.919636,0.459818,,67.1291 0.459818 0
67.1492,0.918404,0.459202,,67.1492 0.459202 0
67.1861,0.919555,0.4597775,,67.1861 0.4597775 0
67.2076,0.920592,0.460296,,67.2076 0.460296 0
67.2154,0.920454,0.460227,,67.2154 0.460227 0
67.2459,0.917031,0.4585155,,67.2459 0.4585155 0
67.2507,0.916588,0.458294,,67.2507 0.458294 0
67.2587,0.915837,0.4579185,,67.2587 0.4579185 0
67.2871,0.91348,0.45674,,67.2871 0.45674 0
67.3042,0.912392,0.456196,,67.3042 0.456196 0
67.3406,0.912996,0.456498,,67.3406 0.456498 0
67.3425,0.913037,0.4565185,,67.3425 0.4565185 0
67.3556,0.913104,0.456552,,67.3556 0.456552 0
67.3853,0.913247,0.4566235,,67.3853 0.4566235 0
67.3853,0.913247,0.4566235,,67.3853 0.4566235 0
67.4137,0.912501,0.4562505,,67.4137 0.4562505 0
67.4443,0.909494,0.454747,,67.4443 0.454747 0
67.4445,0.90948,0.45474,,67.4445 0.45474 0
67.465,0.907792,0.453896,,67.465 0.453896 0
67.465,0.907792,0.453896,,67.465 0.453896 0
67.465,0.907788,0.453894,,67.465 0.453894 0
67.5103,0.902449,0.4512245,,67.5103 0.4512245 0
67.5473,0.898177,0.4490885,,67.5473 0.4490885 0
67.573,0.894693,0.4473465,,67.573 0.4473465 0
67.5819,0.893331,0.4466655,,67.5819 0.4466655 0
67.6022,0.889808,0.444904,,67.6022 0.444904 0
67.6034,0.889597,0.4447985,,67.6034 0.4447985 0
67.6283,0.885684,0.442842,,67.6283 0.442842 0
67.6468,0.882184,0.441092,,67.6468 0.441092 0
67.6608,0.879415,0.4397075,,67.6608 0.4397075 0
67.6969,0.872999,0.4364995,,67.6969 0.4364995 0
67.708,0.870965,0.4354825,,67.708 0.4354825 0
67.7346,0.865828,0.432914,,67.7346 0.432914 0
67.7542,0.862376,0.431188,,67.7542 0.431188 0
67.8025,0.850739,0.4253695,,67.8025 0.4253695 0
67.8462,0.84128,0.42064,,67.8462 0.42064 0
67.8558,0.839518,0.419759,,67.8558 0.419759 0
67.8567,0.839394,0.419697,,67.8567 0.419697 0
67.8921,0.833374,0.416687,,67.8921 0.416687 0
67.8962,0.83274,0.41637,,67.8962 0.41637 0
67.9042,0.831181,0.4155905,,67.9042 0.4155905 0
67.9439,0.823691,0.4118455,,67.9439 0.4118455 0
67.9748,0.816524,0.408262,,67.9748 0.408262 0
67.9991,0.811612,0.405806,,67.9991 0.405806 0
68.0205,0.807299,0.4036495,,68.0205 0.4036495 0
68.0245,0.806403,0.4032015,,68.0245 0.4032015 0
68.0704,0.798349,0.3991745,,68.0704 0.3991745 0
68.0759,0.797324,0.398662,,68.0759 0.398662 0
68.088,0.795113,0.3975565,,68.088 0.3975565 0
68.0882,0.795077,0.3975385,,68.0882 0.3975385 0
68.1229,0.788665,0.3943325,,68.1229 0.3943325 0
68.1229,0.788662,0.394331,,68.1229 0.394331 0
68.1248,0.788269,0.3941345,,68.1248 0.3941345 0
68.1836,0.778168,0.389084,,68.1836 0.389084 0
68.1837,0.778157,0.3890785,,68.1837 0.3890785 0
68.1908,0.777284,0.388642,,68.1908 0.388642 0
68.191,0.777257,0.3886285,,68.191 0.3886285 0
68.2137,0.773952,0.386976,,68.2137 0.386976 0
68.2297,0.771808,0.385904,,68.2297 0.385904 0
68.2438,0.769329,0.3846645,,68.2438 0.3846645 0
68.2668,0.765177,0.3825885,,68.2668 0.3825885 0
68.2672,0.765114,0.382557,,68.2672 0.382557 0
68.2855,0.762011,0.3810055,,68.2855 0.3810055 0
68.3002,0.759116,0.379558,,68.3002 0.379558 0
68.3059,0.757894,0.378947,,68.3059 0.378947 0
68.3171,0.755486,0.377743,,68.3171 0.377743 0
68.3651,0.748301,0.3741505,,68.3651 0.3741505 0
68.4088,0.743598,0.371799,,68.4088 0.371799 0
68.4344,0.739769,0.3698845,,68.4344 0.3698845 0
68.4636,0.736921,0.3684605,,68.4636 0.3684605 0
68.503,0.731255,0.3656275,,68.503 0.3656275 0
68.5302,0.729073,0.3645365,,68.5302 0.3645365 0
68.5364,0.728594,0.364297,,68.5364 0.364297 0
68.5694,0.726275,0.3631375,,68.5694 0.3631375 0
68.613,0.72468,0.36234,,68.613 0.36234 0
68.6288,0.724654,0.362327,,68.6288 0.362327 0
68.6698,0.725071,0.3625355,,68.6698 0.3625355 0
68.6699,0.725071,0.3625355,,68.6699 0.3625355 0
68.6753,0.725195,0.3625975,,68.6753 0.3625975 0
68.7147,0.726381,0.3631905,,68.7147 0.3631905 0
68.7207,0.726621,0.3633105,,68.7207 0.3633105 0
68.729,0.726141,0.3630705,,68.729 0.3630705 0
68.7727,0.726054,0.363027,,68.7727 0.363027 0
68.8005,0.728461,0.3642305,,68.8005 0.3642305 0
68.8051,0.72918,0.36459,,68.8051 0.36459 0
68.8498,0.737229,0.3686145,,68.8498 0.3686145 0
68.8567,0.738722,0.369361,,68.8567 0.369361 0
68.8631,0.740104,0.370052,,68.8631 0.370052 0
68.8636,0.740218,0.370109,,68.8636 0.370109 0
68.8843,0.744826,0.372413,,68.8843 0.372413 0
68.8843,0.744832,0.372416,,68.8843 0.372416 0
68.8895,0.746259,0.3731295,,68.8895 0.3731295 0
68.8981,0.748187,0.3740935,,68.8981 0.3740935 0
68.9331,0.755625,0.3778125,,68.9331 0.3778125 0
68.947,0.758936,0.379468,,68.947 0.379468 0
68.9509,0.759578,0.379789,,68.9509 0.379789 0
69.0203,0.776235,0.3881175,,69.0203 0.3881175 0
69.0205,0.776278,0.388139,,69.0205 0.388139 0
69.0286,0.778937,0.3894685,,69.0286 0.3894685 0
69.0287,0.778965,0.3894825,,69.0287 0.3894825 0
69.0511,0.785852,0.392926,,69.0511 0.392926 0
69.0513,0.785913,0.3929565,,69.0513 0.3929565 0
69.0722,0.793507,0.3967535,,69.0722 0.3967535 0
69.0748,0.794357,0.3971785,,69.0748 0.3971785 0
69.0967,0.801232,0.400616,,69.0967 0.400616 0
69.1101,0.805457,0.4027285,,69.1101 0.4027285 0
69.1214,0.809309,0.4046545,,69.1214 0.4046545 0
69.1214,0.809318,0.404659,,69.1214 0.404659 0
69.124,0.810032,0.405016,,69.124 0.405016 0
69.1665,0.825541,0.4127705,,69.1665 0.4127705 0
69.1665,0.825553,0.4127765,,69.1665 0.4127765 0
69.1739,0.828329,0.4141645,,69.1739 0.4141645 0
69.1743,0.828468,0.414234,,69.1743 0.414234 0
69.1925,0.8353,0.41765,,69.1925 0.41765 0
69.1926,0.835317,0.4176585,,69.1926 0.4176585 0
69.2025,0.839466,0.419733,,69.2025 0.419733 0
69.215,0.844548,0.422274,,69.215 0.422274 0
69.2312,0.851507,0.4257535,,69.2312 0.4257535 0
69.2715,0.867828,0.433914,,69.2715 0.433914 0
69.2874,0.875054,0.437527,,69.2874 0.437527 0
69.2967,0.87905,0.439525,,69.2967 0.439525 0
69.3104,0.885662,0.442831,,69.3104 0.442831 0
69.3145,0.887681,0.4438405,,69.3145 0.4438405 0
69.3311,0.896292,0.448146,,69.3311 0.448146 0
69.3386,0.899897,0.4499485,,69.3386 0.4499485 0
69.3631,0.912258,0.456129,,69.3631 0.456129 0
69.3631,0.912285,0.4561425,,69.3631 0.4561425 0
69.3759,0.918987,0.4594935,,69.3759 0.4594935 0
69.3883,0.925056,0.462528,,69.3883 0.462528 0
69.3949,0.92827,0.464135,,69.3949 0.464135 0
69.4142,0.936798,0.468399,,69.4142 0.468399 0
69.4148,0.937098,0.468549,,69.4148 0.468549 0
69.4378,0.948018,0.474009,,69.4378 0.474009 0
69.4476,0.952628,0.476314,,69.4476 0.476314 0
69.4565,0.956701,0.4783505,,69.4565 0.4783505 0
69.4799,0.969011,0.4845055,,69.4799 0.4845055 0
69.5392,1.00614,0.50307,,69.5392 0.50307 0
69.5578,1.01892,0.50946,,69.5578 0.50946 0
69.5611,1.02108,0.51054,,69.5611 0.51054 0
69.606,1.05031,0.525155,,69.606 0.525155 0
69.611,1.05359,0.526795,,69.611 0.526795 0
69.6111,1.0536,0.5268,,69.6111 0.5268 0
69.6135,1.05498,0.52749,,69.6135 0.52749 0
69.6361,1.06754,0.53377,,69.6361 0.53377 0
69.6449,1.07274,0.53637,,69.6449 0.53637 0
69.6793,1.0933,0.54665,,69.6793 0.54665 0
69.7034,1.108,0.554,,69.7034 0.554 0
69.7522,1.13609,0.568045,,69.7522 0.568045 0
69.7592,1.14054,0.57027,,69.7592 0.57027 0
69.8,1.16616,0.58308,,69.8 0.58308 0
69.8079,1.17123,0.585615,,69.8079 0.585615 0
69.8094,1.17217,0.586085,,69.8094 0.586085 0
69.8289,1.18364,0.59182,,69.8289 0.59182 0
69.8292,1.18381,0.591905,,69.8292 0.591905 0
69.8355,1.18728,0.59364,,69.8355 0.59364 0
69.8357,1.18738,0.59369,,69.8357 0.59369 0
69.8487,1.19405,0.597025,,69.8487 0.597025 0
69.8751,1.20818,0.60409,,69.8751 0.60409 0
69.8921,1.21647,0.608235,,69.8921 0.608235 0
69.9229,1.23185,0.615925,,69.9229 0.615925 0
69.9382,1.24002,0.62001,,69.9382 0.62001 0
69.946,1.24434,0.62217,,69.946 0.62217 0
69.9696,1.25669,0.628345,,69.9696 0.628345 0
69.9835,1.26293,0.631465,,69.9835 0.631465 0
70.0036,1.27012,0.63506,,70.0036 0.63506 0
70.0152,1.27393,0.636965,,70.0152 0.636965 0
70.0281,1.27783,0.638915,,70.0281 0.638915 0
70.0304,1.27844,0.63922,,70.0304 0.63922 0
70.0531,1.2834,0.6417,,70.0531 0.6417 0
70.0566,1.28411,0.642055,,70.0566 0.642055 0
70.0784,1.28892,0.64446,,70.0784 0.64446 0
70.1164,1.29584,0.64792,,70.1164 0.64792 0
70.1169,1.29594,0.64797,,70.1169 0.64797 0
70.1209,1.29622,0.64811,,70.1209 0.64811 0
70.1637,1.29987,0.649935,,70.1637 0.649935 0
70.1744,1.30096,0.65048,,70.1744 0.65048 0
70.1787,1.30151,0.650755,,70.1787 0.650755 0
70.1961,1.30389,0.651945,,70.1961 0.651945 0
70.2185,1.30671,0.653355,,70.2185 0.653355 0
70.2258,1.30765,0.653825,,70.2258 0.653825 0
70.2623,1.31183,0.655915,,70.2623 0.655915 0
70.2675,1.31237,0.656185,,70.2675 0.656185 0
70.2877,1.31402,0.65701,,70.2877 0.65701 0
70.2878,1.31403,0.657015,,70.2878 0.657015 0
70.2898,1.31419,0.657095,,70.2898 0.657095 0
70.2992,1.3145,0.65725,,70.2992 0.65725 0
70.3137,1.31455,0.657275,,70.3137 0.657275 0
70.3284,1.31467,0.657335,,70.3284 0.657335 0
70.3377,1.31473,0.657365,,70.3377 0.657365 0
70.3387,1.31471,0.657355,,70.3387 0.657355 0
70.3592,1.31379,0.656895,,70.3592 0.656895 0
70.3704,1.31348,0.65674,,70.3704 0.65674 0
70.3847,1.31252,0.65626,,70.3847 0.65626 0
70.416,1.30906,0.65453,,70.416 0.65453 0
70.4394,1.30502,0.65251,,70.4394 0.65251 0
70.4556,1.30226,0.65113,,70.4556 0.65113 0
70.4778,1.29807,0.649035,,70.4778 0.649035 0
70.4896,1.29487,0.647435,,70.4896 0.647435 0
70.5345,1.28282,0.64141,,70.5345 0.64141 0
70.5347,1.28276,0.64138,,70.5347 0.64138 0
70.546,1.27999,0.639995,,70.546 0.639995 0
70.5828,1.27083,0.635415,,70.5828 0.635415 0
70.5829,1.27082,0.63541,,70.5829 0.63541 0
70.5861,1.27,0.635,,70.5861 0.635 0
70.6043,1.26479,0.632395,,70.6043 0.632395 0
70.6494,1.25135,0.625675,,70.6494 0.625675 0
70.6506,1.25088,0.62544,,70.6506 0.62544 0
70.6802,1.23928,0.61964,,70.6802 0.61964 0
70.6932,1.23444,0.61722,,70.6932 0.61722 0
70.7646,1.21093,0.605465,,70.7646 0.605465 0
70.7754,1.20849,0.604245,,70.7754 0.604245 0
70.8136,1.19758,0.59879,,70.8136 0.59879 0
70.8339,1.19125,0.595625,,70.8339 0.595625 0
70.8377,1.19022,0.59511,,70.8377 0.59511 0
70.8862,1.17474,0.58737,,70.8862 0.58737 0
70.8862,1.17474,0.58737,,70.8862 0.58737 0
70.8873,1.17444,0.58722,,70.8873 0.58722 0
70.9404,1.15911,0.579555,,70.9404 0.579555 0
70.9819,1.14949,0.574745,,70.9819 0.574745 0
70.982,1.14946,0.57473,,70.982 0.57473 0
70.9929,1.14651,0.573255,,70.9929 0.573255 0
71.0134,1.13938,0.56969,,71.0134 0.56969 0
71.0525,1.12476,0.56238,,71.0525 0.56238 0
71.0531,1.12453,0.562265,,71.0531 0.562265 0
71.1501,1.09483,0.547415,,71.1501 0.547415 0
71.1868,1.08857,0.544285,,71.1868 0.544285 0
71.2007,1.08635,0.543175,,71.2007 0.543175 0
71.2311,1.08076,0.54038,,71.2311 0.54038 0
71.2459,1.07827,0.539135,,71.2459 0.539135 0
71.2776,1.07197,0.535985,,71.2776 0.535985 0
71.2847,1.07072,0.53536,,71.2847 0.53536 0
71.2848,1.07069,0.535345,,71.2848 0.535345 0
71.3406,1.06067,0.530335,,71.3406 0.530335 0
71.3729,1.05697,0.528485,,71.3729 0.528485 0
71.3789,1.05628,0.52814,,71.3789 0.52814 0
71.4257,1.05468,0.52734,,71.4257 0.52734 0
71.4661,1.05631,0.528155,,71.4661 0.528155 0
71.5124,1.06121,0.530605,,71.5124 0.530605 0
71.5275,1.06241,0.531205,,71.5275 0.531205 0
71.5493,1.06344,0.53172,,71.5493 0.53172 0
71.584,1.06597,0.532985,,71.584 0.532985 0
71.5932,1.06654,0.53327,,71.5932 0.53327 0
71.6495,1.07136,0.53568,,71.6495 0.53568 0
71.7152,1.08621,0.543105,,71.7152 0.543105 0
71.7444,1.09556,0.54778,,71.7444 0.54778 0
71.7593,1.10052,0.55026,,71.7593 0.55026 0
71.7616,1.10129,0.550645,,71.7616 0.550645 0
71.8008,1.11189,0.555945,,71.8008 0.555945 0
71.8021,1.11223,0.556115,,71.8021 0.556115 0
71.8559,1.12626,0.56313,,71.8559 0.56313 0
71.8691,1.1303,0.56515,,71.8691 0.56515 0
71.8718,1.13116,0.56558,,71.8718 0.56558 0
71.8751,1.13248,0.56624,,71.8751 0.56624 0
71.9475,1.16135,0.580675,,71.9475 0.580675 0
72.0061,1.19373,0.596865,,72.0061 0.596865 0
72.0266,1.20579,0.602895,,72.0266 0.602895 0
72.0431,1.21457,0.607285,,72.0431 0.607285 0
72.0633,1.22455,0.612275,,72.0633 0.612275 0
72.0942,1.24014,0.62007,,72.0942 0.62007 0
72.1486,1.27056,0.63528,,72.1486 0.63528 0
72.1535,1.27327,0.636635,,72.1535 0.636635 0
72.1593,1.27684,0.63842,,72.1593 0.63842 0
72.1883,1.29403,0.647015,,72.1883 0.647015 0
72.1955,1.29828,0.64914,,72.1955 0.64914 0
72.2102,1.30681,0.653405,,72.2102 0.653405 0
72.2501,1.33011,0.665055,,72.2501 0.665055 0
72.2616,1.33677,0.668385,,72.2616 0.668385 0
72.2794,1.34689,0.673445,,72.2794 0.673445 0
72.2798,1.34713,0.673565,,72.2798 0.673565 0
72.3305,1.37747,0.688735,,72.3305 0.688735 0
72.3483,1.38779,0.693895,,72.3483 0.693895 0
72.3566,1.3926,0.6963,,72.3566 0.6963 0
72.3799,1.40596,0.70298,,72.3799 0.70298 0
72.3843,1.40853,0.704265,,72.3843 0.704265 0
72.4238,1.43124,0.71562,,72.4238 0.71562 0
72.4239,1.4313,0.71565,,72.4239 0.71565 0
72.4551,1.44965,0.724825,,72.4551 0.724825 0
72.4622,1.45351,0.726755,,72.4622 0.726755 0
72.4941,1.47069,0.735345,,72.4941 0.735345 0
72.4978,1.47267,0.736335,,72.4978 0.736335 0
72.5297,1.48889,0.744445,,72.5297 0.744445 0
72.5321,1.49015,0.745075,,72.5321 0.745075 0
72.5501,1.49948,0.74974,,72.5501 0.74974 0
72.5659,1.50703,0.753515,,72.5659 0.753515 0
72.5861,1.51545,0.757725,,72.5861 0.757725 0
72.5866,1.51562,0.75781,,72.5866 0.75781 0
72.604,1.52252,0.76126,,72.604 0.76126 0
72.6092,1.52465,0.762325,,72.6092 0.762325 0
72.6093,1.52467,0.762335,,72.6093 0.762335 0
72.6254,1.53071,0.765355,,72.6254 0.765355 0
72.626,1.53094,0.76547,,72.626 0.76547 0
72.6412,1.53627,0.768135,,72.6412 0.768135 0
72.6412,1.5363,0.76815,,72.6412 0.76815 0
72.6611,1.5432,0.7716,,72.6611 0.7716 0
72.6612,1.54323,0.771615,,72.6612 0.771615 0
72.6733,1.54765,0.773825,,72.6733 0.773825 0
72.6768,1.54883,0.774415,,72.6768 0.774415 0
72.6842,1.55124,0.77562,,72.6842 0.77562 0
72.6906,1.553,0.7765,,72.6906 0.7765 0
72.7105,1.55789,0.778945,,72.7105 0.778945 0
72.7107,1.55795,0.778975,,72.7107 0.778975 0
72.7279,1.56237,0.781185,,72.7279 0.781185 0
72.728,1.5624,0.7812,,72.728 0.7812 0
72.7571,1.57,0.785,,72.7571 0.785 0
72.7573,1.57005,0.785025,,72.7573 0.785025 0
72.77,1.57332,0.78666,,72.77 0.78666 0
72.7796,1.57567,0.787835,,72.7796 0.787835 0
72.8073,1.58303,0.791515,,72.8073 0.791515 0
72.8075,1.58308,0.79154,,72.8075 0.79154 0
72.8158,1.58522,0.79261,,72.8158 0.79261 0
72.8158,1.58522,0.79261,,72.8158 0.79261 0
72.8193,1.58606,0.79303,,72.8193 0.79303 0
72.8295,1.58815,0.794075,,72.8295 0.794075 0
72.8387,1.58945,0.794725,,72.8387 0.794725 0
72.8457,1.59033,0.795165,,72.8457 0.795165 0
72.875,1.59441,0.797205,,72.875 0.797205 0
72.8806,1.59535,0.797675,,72.8806 0.797675 0
72.8905,1.59653,0.798265,,72.8905 0.798265 0
72.8983,1.59733,0.798665,,72.8983 0.798665 0
72.9318,1.59976,0.79988,,72.9318 0.79988 0
72.9359,1.59996,0.79998,,72.9359 0.79998 0
72.9816,1.60142,0.80071,,72.9816 0.80071 0
73.005,1.60156,0.80078,,73.005 0.80078 0
73.0067,1.60154,0.80077,,73.0067 0.80077 0
73.0178,1.60088,0.80044,,73.0178 0.80044 0
73.0421,1.59847,0.799235,,73.0421 0.799235 0
73.0659,1.5968,0.7984,,73.0659 0.7984 0
73.107,1.59177,0.795885,,73.107 0.795885 0
73.1089,1.59154,0.79577,,73.1089 0.79577 0
73.1274,1.58906,0.79453,,73.1274 0.79453 0
73.1333,1.58801,0.794005,,73.1333 0.794005 0
73.1494,1.58496,0.79248,,73.1494 0.79248 0
73.1513,1.58459,0.792295,,73.1513 0.792295 0
73.242,1.56863,0.784315,,73.242 0.784315 0
73.2806,1.565,0.7825,,73.2806 0.7825 0
73.2839,1.56456,0.78228,,73.2839 0.78228 0
73.338,1.55912,0.77956,,73.338 0.77956 0
73.3581,1.55695,0.778475,,73.3581 0.778475 0
73.3707,1.55563,0.777815,,73.3707 0.777815 0
73.4132,1.55252,0.77626,,73.4132 0.77626 0
73.4176,1.55221,0.776105,,73.4176 0.776105 0
73.4211,1.55188,0.77594,,73.4211 0.77594 0
73.4221,1.55176,0.77588,,73.4221 0.77588 0
73.478,1.54582,0.77291,,73.478 0.77291 0
73.4796,1.54569,0.772845,,73.4796 0.772845 0
73.519,1.54182,0.77091,,73.519 0.77091 0
73.5297,1.54083,0.770415,,73.5297 0.770415 0
73.5377,1.53963,0.769815,,73.5377 0.769815 0
73.5511,1.53747,0.768735,,73.5511 0.768735 0
73.5616,1.53571,0.767855,,73.5616 0.767855 0
73.579,1.53311,0.766555,,73.579 0.766555 0
73.5955,1.53066,0.76533,,73.5955 0.76533 0
73.6455,1.52304,0.76152,,73.6455 0.76152 0
73.6511,1.52244,0.76122,,73.6511 0.76122 0
73.6971,1.51509,0.757545,,73.6971 0.757545 0
73.7143,1.51161,0.755805,,73.7143 0.755805 0
73.7226,1.50994,0.75497,,73.7226 0.75497 0
73.7282,1.50869,0.754345,,73.7282 0.754345 0
73.7616,1.50089,0.750445,,73.7616 0.750445 0
73.8096,1.49155,0.745775,,73.8096 0.745775 0
73.8388,1.48545,0.742725,,73.8388 0.742725 0
73.845,1.48411,0.742055,,73.845 0.742055 0
73.8687,1.47902,0.73951,,73.8687 0.73951 0
