"Distance","Diameter","RAS_R","RAS_A","RAS_S"
20.5894,2.23156,-36.3815,454.422,179.038
20.5903,2.23164,-36.3823,454.422,179.039
20.6106,2.23345,-36.4007,454.418,179.046
20.6439,2.23645,-36.4311,454.412,179.058
20.6618,2.23823,-36.4474,454.408,179.064
20.7004,2.24174,-36.4825,454.4,179.078
20.7648,2.25104,-36.5417,454.387,179.1
20.8313,2.2638,-36.6037,454.372,179.119
20.8678,2.26883,-36.6385,454.366,179.128
20.8934,2.27276,-36.6631,454.363,179.134
20.9136,2.27579,-36.6826,454.36,179.139
20.968,2.28374,-36.7357,454.354,179.149
20.9892,2.28585,-36.756,454.353,179.155
20.9992,2.28632,-36.7656,454.353,179.158
21.0171,2.28665,-36.7828,454.352,179.163
21.0385,2.2873,-36.8034,454.349,179.168
21.0655,2.28882,-36.8294,454.344,179.173
21.1081,2.29147,-36.8701,454.337,179.183
21.1083,2.29148,-36.8703,454.337,179.183
21.1661,2.29434,-36.9264,454.33,179.195
21.1705,2.29455,-36.9307,454.329,179.196
21.1918,2.2951,-36.9516,454.327,179.2
21.2482,2.29675,-37.0071,454.323,179.208
21.2482,2.29675,-37.0072,454.323,179.208
21.2547,2.29699,-37.0136,454.323,179.209
21.2777,2.29681,-37.0363,454.323,179.213
21.2806,2.29686,-37.0392,454.323,179.213
21.3426,2.29637,-37.1007,454.321,179.221
21.3524,2.29619,-37.1103,454.321,179.223
21.4666,2.29719,-37.2229,454.328,179.241
21.515,2.30169,-37.2696,454.336,179.251
21.5398,2.30277,-37.2939,454.338,179.255
21.5912,2.30734,-37.3443,454.343,179.264
21.6173,2.30961,-37.3701,454.345,179.268
21.694,2.30958,-37.4451,454.354,179.28
21.6943,2.30958,-37.4454,454.354,179.28
