"Distance","Diameter","RAS_R","RAS_A","RAS_S"
14.043,1.69788,1.62658,-20.604,-10.9217
14.0447,1.69783,1.62529,-20.6037,-10.9206
14.0836,1.69546,1.59521,-20.5979,-10.8966
14.1091,1.69372,1.57541,-20.5938,-10.8811
14.1249,1.69325,1.56348,-20.5909,-10.8711
14.1258,1.69324,1.56279,-20.5907,-10.8706
14.1731,1.69339,1.52854,-20.5803,-10.8397
14.224,1.69615,1.49228,-20.5704,-10.8053
14.2268,1.69631,1.49025,-20.5699,-10.8034
14.2389,1.69672,1.48145,-20.568,-10.7955
14.287,1.6964,1.44631,-20.5604,-10.7634
14.3004,1.69587,1.43619,-20.5586,-10.7549
14.3687,1.69423,1.38543,-20.5464,-10.7109
14.3688,1.69423,1.38534,-20.5463,-10.7108
14.3783,1.69462,1.37837,-20.5444,-10.7046
14.386,1.69489,1.37278,-20.5429,-10.6996
14.3911,1.69483,1.36921,-20.5419,-10.6961
14.4661,1.69458,1.31501,-20.5276,-10.6462
14.5021,1.69471,1.28793,-20.5225,-10.623
14.5296,1.69505,1.26733,-20.5195,-10.6051
14.5881,1.69787,1.22413,-20.5108,-10.5666
14.5882,1.69787,1.22406,-20.5107,-10.5666
14.5943,1.69832,1.21956,-20.5097,-10.5626
14.6016,1.69874,1.21407,-20.5084,-10.5579
14.6236,1.69971,1.19774,-20.5051,-10.5436
14.6302,1.70013,1.19297,-20.504,-10.5392
14.6386,1.70082,1.1869,-20.5026,-10.5336
14.6498,1.70137,1.17847,-20.5009,-10.5263
14.6784,1.70241,1.15724,-20.4966,-10.5077
14.6883,1.70289,1.14977,-20.4951,-10.5014
14.6886,1.70289,1.14955,-20.4951,-10.5012
14.7001,1.70302,1.14079,-20.4937,-10.4938
14.7177,1.70292,1.12748,-20.4912,-10.4826
14.7556,1.70292,1.09905,-20.4867,-10.4579
14.7727,1.70367,1.08641,-20.4844,-10.4467
14.7824,1.70392,1.0791,-20.4829,-10.4404
14.7831,1.70393,1.07857,-20.4828,-10.4399
14.7914,1.70371,1.07248,-20.4818,-10.4345
14.8474,1.70452,1.03158,-20.4737,-10.397
14.8695,1.70546,1.01557,-20.4711,-10.382
14.9016,1.70678,0.992553,-20.4684,-10.3599
14.905,1.70693,0.990098,-20.4681,-10.3575
14.9101,1.70696,0.986418,-20.4674,-10.3541
14.9214,1.7069,0.978355,-20.466,-10.3462
14.9738,1.7063,0.94097,-20.4621,-10.3097
14.9822,1.7064,0.934955,-20.4613,-10.3039
14.9916,1.70634,0.928125,-20.4602,-10.2975
15.0039,1.70592,0.91936,-20.4591,-10.2889
15.0194,1.70534,0.908214,-20.458,-10.2783
